date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:36	112596/112596	---M-Z	200	added ('OK')	text/html	etag:%22151e1754-1b7d4-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/color-palette.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/color-palette.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:36	81079/81079	---M-Z	200	added ('OK')	text/html	etag:%22151e177d-13cb7-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/inbox.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/inbox.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:37	61664/61664	---M-Z	200	added ('OK')	text/html	etag:%22151e1753-f0e0-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/chat.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/chat.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:37	65407/65407	---M-Z	200	added ('OK')	text/html	etag:%22151e178d-ff7f-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/taskboard.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/taskboard.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:37	69915/69915	---M-Z	200	added ('OK')	text/html	etag:%22151e1777-1111b-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/grids.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/grids.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:37	103216/103216	---M-Z	200	added ('OK')	text/html	etag:%22151e1791-19330-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/typography.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/typography.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:38	63536/63536	---M-Z	200	added ('OK')	text/html	etag:%22151e178c-f830-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/syntax-highlighter.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/syntax-highlighter.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:38	82255/82255	---M-Z	200	added ('OK')	text/html	etag:%22151e1778-1414f-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/helper-classes.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/helper-classes.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:39	81530/81530	---M-Z	200	added ('OK')	text/html	etag:%22151e178e-13e7a-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/text-utilities.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/text-utilities.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:39	156800/156800	---M-Z	200	added ('OK')	text/html	etag:%22151e1771-26480-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/feather.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/feather.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:39	68762/68762	---M-Z	200	added ('OK')	text/html	etag:%22151e1772-10c9a-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/font-awesome.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/font-awesome.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:40	122758/122758	---M-Z	200	added ('OK')	text/html	etag:%22151e1789-1df86-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/simple-line.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/simple-line.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:40	61835/61835	---M-Z	200	added ('OK')	text/html	etag:%22151e175e-f18b-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-lists.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-lists.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:44	1320839/1320839	---M--	200	added ('OK')	text/css	etag:%2215341bf5-142787-5614c678fd3ee%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/css/app.css	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/css/app.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:45	82566/82566	---M-Z	200	added ('OK')	text/html	etag:%22151e1757-14286-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-alerts.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-alerts.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:45	62257/62257	---M-Z	200	added ('OK')	text/html	etag:%22151e1758-f331-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-badges.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-badges.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:45	85433/85433	---M-Z	200	added ('OK')	text/html	etag:%22151e175d-14db9-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-dropdowns.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-dropdowns.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:45	86515/86515	---M-Z	200	added ('OK')	text/html	etag:%22151e175f-151f3-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-media-objects.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-media-objects.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:46	64275/64275	---M-Z	200	added ('OK')	text/html	etag:%22151e1761-fb13-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-pagination.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-pagination.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:46	61646/61646	---M-Z	200	added ('OK')	text/html	etag:%22151e1763-f0ce-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-progress.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-progress.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:46	113198/113198	---M-Z	200	added ('OK')	text/html	etag:%22151e1760-1ba2e-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-modals.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-modals.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:47	67555/67555	---M-Z	200	added ('OK')	text/html	etag:%22151e175b-107e3-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-collapse.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-collapse.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:47	294446/294446	---M-Z	200	added ('OK')	text/html	etag:%22151e1759-47e2e-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-buttons.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-buttons.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:47	68726/68726	---M-Z	200	added ('OK')	text/html	etag:%22151e1756-10c76-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-accordion.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-accordion.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:47	62321/62321	---M-Z	200	added ('OK')	text/html	etag:%22151e175a-f371-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-carousel.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-carousel.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:47	68292/68292	---M-Z	200	added ('OK')	text/html	etag:%22151e175c-10ac4-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-datepicker.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-datepicker.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:48	70024/70024	---M-Z	200	added ('OK')	text/html	etag:%22151e1762-11188-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-popover.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-popover.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:48	78804/78804	---M-Z	200	added ('OK')	text/html	etag:%22151e1764-133d4-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-tabs.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-tabs.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:48	67862/67862	---M-Z	200	added ('OK')	text/html	etag:%22151e1765-10916-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-tooltip.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/components-tooltip.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:48	57345/57345	---M-Z	200	added ('OK')	text/html	etag:%22151e178b-e001-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/sweet-alerts.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/sweet-alerts.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:49	60804/60804	---M-Z	200	added ('OK')	text/html	etag:%22151e178f-ed84-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/toastr.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/toastr.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:49	83098/83098	---M-Z	200	added ('OK')	text/html	etag:%22151e1786-1449a-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/nouislider.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/nouislider.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:50	62783/62783	---M-Z	200	added ('OK')	text/html	etag:%22151e1792-f53f-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/upload.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/upload.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:51	58387/58387	---M-Z	200	added ('OK')	text/html	etag:%22151e176e-e413-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/editor.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/editor.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:51	64817/64817	---M-Z	200	added ('OK')	text/html	etag:%22151e1768-fd31-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/dragndrop.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/dragndrop.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:51	51615/51615	---M-Z	200	added ('OK')	text/html	etag:%22151e1790-c99f-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/tour.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/tour.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:53	70794/70794	---M-Z	200	added ('OK')	text/html	etag:%22151e177c-1148a-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/image-cropper.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/image-cropper.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:56	71130/71130	---M-Z	200	added ('OK')	text/html	etag:%22151e1781-115da-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/inputs.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/inputs.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:59	69173/69173	---M-Z	200	added ('OK')	text/html	etag:%22151e1780-10e35-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/input-groups.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/input-groups.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:59	85417/85417	---M-Z	200	added ('OK')	text/html	etag:%22151e177f-14da9-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/input-grid.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/input-grid.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:00	73671/73671	---M-Z	200	added ('OK')	text/html	etag:%22151e174e-11fc7-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/basic-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/basic-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:00	70949/70949	---M-Z	200	added ('OK')	text/html	etag:%22151e177a-11525-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/horizontal-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/horizontal-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:00	85942/85942	---M-Z	200	added ('OK')	text/html	etag:%22151e1779-14fb6-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/hidden-labels.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/hidden-labels.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:00	80735/80735	---M-Z	200	added ('OK')	text/html	etag:%22151e1774-13b5f-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/form-actions.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/form-actions.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:01	70863/70863	---M-Z	200	added ('OK')	text/html	etag:%22151e174f-114cf-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/bordered-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/bordered-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:07	65476/65476	---M-Z	200	added ('OK')	text/html	etag:%22151e178a-ffc4-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/striped-rows.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/striped-rows.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:19	61340/61340	---M-Z	200	added ('OK')	text/html	etag:%22151e1796-ef9c-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/wizard-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/wizard-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:19	73139/73139	---M-Z	200	added ('OK')	text/html	etag:%22151e1788-11db3-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/regular-table.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/regular-table.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:20:20	62407/62407	---M-Z	200	added ('OK')	text/html	etag:%22151e1770-f3c7-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/extended-table.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/extended-table.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
